Scopus ID,Primary Org Name,Primary Org City,Primary Org State,Country Name
60103462,King Mongkut's University of Technology North Bangkok,Bangkok,,Thailand
60103463,University of Houston-Downtown,Houston,TX,United States
60103475,Shanghai Institute of Measurement and Testing Technology,Shanghai,Shanghai,China
60103476,King Mongkuts University of Technology,Bangkok,,Thailand
60103509,"Academia Sinica, Research Center for Humanities and Social Sciences",Taipei,,Taiwan
60103512,"Academia Sinica, Agricultural Biotechnology Research Center",Taipei,,Taiwan
60103514,"Academia Sinica, Institute of Sociology",Taipei,,Taiwan
60103515,"Academia Sinica, Institute of Cellular and Organismic Biology",Taipei,,Taiwan
60103519,"Institute of Electrical Engineering, Chinese Academy of Sciences",Beijing,,China
60103533,Xinjiang Technical Institute of Physics and Chemistry,Urumqi,Xinjiang,China
60103556,Centraal Bureau voor de Statistiek,The Hague,,Netherlands
60103561,"National Institute of Technology, Durgapur",Durgapur,WB,India
60103570,Tasmanian Institute of Agriculture,Hobart,TS,Australia
60103609,Lesya Ukrainka Volyn National University,Lutsk,Volyn Oblast,Ukraine
60103610,Bina Nusantara University,Jakarta,,Indonesia
60103613,Jubail Industrial College,Jubail,,Saudi Arabia
60103615,Indian Institute of Science Education and Research Kolkata,Mohanpur,WB,India
60103616,Kongju National University,Gongju,Chungcheongnam-do,South Korea
60103617,Institute of Occupational Medicine and Environmental Health,Sosnowiec,,Poland
60103626,Indian Institute of Science Education and Research Bhopal,Bhopal,MP,India
60103627,Indian Institute of Science Education and Research Mohali,Mohali,PB,India
60103628,Indian Institute of Science Education and Research Pune,Pune,MH,India
60103629,Indian Institute of Science Education and Research Thiruvananthapuram,Thiruvananthapuram,KL,India
60103633,Universiti Pendidikan Sultan Idris,Tanjong Malim,Perak,Malaysia
60103653,Aalto University,Espoo,Uusimaa,Finland
60103670,Universidad de Medellín,Medellin,Antioquia,Colombia
60103671,Arts et Metiers Institute of Technology,Paris,Ile-de-France,France
60103672,Indian Institute of Information Technology Design and Manufacturing Kancheepuram,Chennai,TN,India
60103673,Itä-Suomen yliopisto,Kuopio,IS,Finland
60103674,Deutsches Zentrum für Neurodegenerative Erkrankungen,Bonn,,Germany
60103676,Dr. A.P.J. Abdul Kalam Technical University,Lucknow,UP,India
60103679,Instituto Federal de Minas Gerais,Belo Horizonte,MG,Brazil
60103680,Shizuoka University,Shizuoka,Shizuoka,Japan
60103681,University of Wales,Cardiff,Wales,United Kingdom
60103682,Cardiff Metropolitan University,Cardiff,Wales,United Kingdom
60103689,FrieslandCampina,Amersfoort,,Netherlands
60103693,Forschungsverbund Berlin e.V,Berlin,,Germany
60103694,Leibniz-Institut für Plasmaforschung und Technologie e.V.,Greifswald,,Germany
60103695,European Commission Joint Research Centre,Brussels,,Belgium
60103698,Universitas Islam Indonesia,Yogyakarta,,Indonesia
60103700,Berlin-Brandenburg Academy of Sciences and Humanities,Berlin,,Germany
60103702,Uralʹskiĭ Federalʹnyĭ Universitet,Yekaterinburg,Sverdlovskaya,Russian Federation
60103707,University of Uruguay,Montevideo,,Uruguay
60103713,Rostov State Transport University,Rostov-on-Don,Rostov Oblast,Russian Federation
60103716,Istituto Nazionale per la valutazione del sistema Educativo di Istruzione e di Formazione,Frascati,RM,Italy
60103718,Kyiv National University of Construction and Architecture,Kyiv,,Ukraine
60103720,Kyiv National University of Technologies and Design,Kyiv,Kyiv Oblast,Ukraine
60103729,International Max Planck Research School for Astronomy & Astrophysics,Bonn,Nordrhein-Westfalen,Germany
60103730,Telkom University,Bandung,West Java,Indonesia
60103731,CSIC-GV-UV - Centro de Investigaciones sobre Desertificación,Moncada,Valencia,Spain
60103733,CSIC - Instituto de Ciencias del Espacio (ICE),Barcelona,Barcelona,Spain
60103734,Universidad Antonio Nariño,Bogota,,Colombia
60103735,CSIC UPV Centro de Fisica de Materials CFM,Donostia-San Sebastian,Guipuzcoa,Spain
60103737,"Dr B. R. Ambedkar University, Agra",Agra,UP,India
60103738,CSIC-UPF - Instituto de Biologia Evolutiva (IBE),Barcelona,Barcelona,Spain
60103739,CSIC-UAM - Instituto de Investigacion en Ciencias de la Alimentacion (CIAL),Madrid,Madrid,Spain
60103740,CSIC-UPM - Centro de Automatica y Robotica (CAR),Arganda del Rey,Madrid,Spain
60103741,CSIC - Centro de investigacion en Nanomateriales y Nanotecnologia (CINN),El Entrego,Asturias,Spain
60103754,CSIC - Instituto de Diagnostico Ambiental y Estudios del Agua (IDAEA),Barcelona,Barcelona,Spain
60103758,"Unidad de Biofísica (UPV/EHU, CSIC)",Leioa,Biscay,Spain
60103759,CSIC-UAM-UC3M-UCM - Instituto de Ciencias Matematicas (ICMAT),Madrid,,Spain
60103762,Scientific IRCCS Network- Italian Ministry of Health,Rome,Lazio,Italy
60103764,CSIC-JA-USE - Instituto de Biomedicina de Sevilla,Sevilla,Seville,Spain
60103765,CSIC - Instituto de Microelectronica de Barcelona (IMB-CNM),Cerdanyola del Valles,Barcelona,Spain
60103766,Ospedale San Camillo,Venice,,Italy
60103767,IRCCS San Raffaele Pisana,Rome,,Italy
60103772,CSIC - Instituto de Ciencia y Tecnologia de Alimentos y Nutricion (ICTAN),Madrid,Madrid,Spain
60103776,Institute of Science and Technology Austria (ISTA),Klosterneuburg,Lower Austria,Austria
60103782,Universidade Federal dos Vales do Jequitinhonha e Mucuri,Diamantina,MG,Brazil
60103785,Graphic Era Deemed to be University,Dehradun,UT,India
60103792,West Visayas State University,Iloilo,,Philippines
60103797,Universitas Pendidikan Indonesia,Bandung,West Java,Indonesia
60103801,University of Jinan,Jinan,Shandong,China
60103807,Universitas Ahmad Dahlan,Yogyakarta,,Indonesia
60103811,Far Eastern Federal University,Vladivostok,,Russian Federation
60103814,Max Planck Institute for Biology of Ageing,Koln,Nordrhein-Westfalen,Germany
60103817,ABB Corporate Research Center - Switzerland,Baden-Däettwil,,Switzerland
60103821,Zhejiang Sci-Tech University,Hangzhou,Zhejiang,China
60103823,Changchun Institute of Technology,Changchun,,China
60103839,University of Central Punjab,Lahore,,Pakistan
60103853,"Diamond and Precious Metal Geology Institute, Siberian Branch, Russian Academy of Sciences",Yakutsk,Sakha (Yakutia) Republic,Russian Federation
60103859,Trofimuk Institute of Petroleum Geology and Geophysics of Siberian Branch of Russian Academy of Sciences,Novosibirsk,Novosibirsk Oblast,Russian Federation
60103860,Technological Design Institute of Scientific Instrument Engineering of the Siberian Branch of the RAS,Novosibirsk,Novosibirsk Oblast,Russian Federation
60103861,Khristianovich Institute of Theoretical and Applied Mechanics SB RAS,Novosibirsk,Novosibirsk Oblast,Russian Federation
60103863,Institute of Solid State Chemistry and Mechanochemistry of SB RAS,Novosibirsk,Novosibirsk Oblast,Russian Federation
60103876,Melentiev Energy Systems Institute of Siberian Branch of the Russian Academy of Sciences,Irkutsk,Irkutsk Oblast,Russian Federation
60103883,Institute of Chemistry and Chemical Technology of the Siberian Branch of the RAS,Krasnoyarsk,Krasnoyarsk Krai,Russian Federation
60103889,Universidad Tecnológica de Bolívar,Cartagena,Bolivar,Colombia
60103891,SOAS University of London,London,,United Kingdom
60103892,Frankfurt School of Finance and Management,Frankfurt am Main,,Germany
60103896,"Mitsubishi Research Institute, Inc.",Tokyo,Tokyo,Japan
60103897,National Museum of Nature and Science,Tokyo,,Japan
60103903,"National Institute of Technology, Tokyo College",Hachioji,Tokyo,Japan
60103907,Nippon Hoso Kyokai,Tokyo,Tokyo,Japan
60103912,Research Organization for Information Science and Technology,Tokyo,Tokyo,Japan
60103917,Indian Institute of Technology Hyderabad,Kandi,TG,India
60103918,Indian Institute of Technology Ropar,Rupnagar,PB,India
60103922,"Aptima, Inc",Woburn,MA,United States
60103925,NHN Corporation,,Gyeonggi-do,South Korea
60103926,Nanchang Institute of Technology,Nanchang,,China
60103932,Okinawa Institute of Science and Technology Graduate University,Okinawa,Okinawa,Japan
60103933,Dhirubhai Ambani Institute of Information and Communication Technology,Gandhinagar,GJ,India
60103936,Austrian Institute of Technology,Vienna,,Austria
60103941,Hong Kong Applied Science and Technology Research Institute,Hong Kong,Hong Kong,China
60103944,"National Institute of Technology, Oita College",Oita,Oita,Japan
60103947,Renaissance Computing Institute,Chapel Hill,NC,United States
60103948,Ramrao Adik Institute of Technology,Navi Mumbai,MH,India
60103949,Afeka Tel Aviv Academic College of Engineering,Tel Aviv-Yafo,,Israel
60103950,Yulin Normal University,Yulin,Guangxi,China
60103954,Sami Shamoon College of Engineering,Ashdod,,Israel
60103961,California College of the Arts,San Francisco,CA,United States
60103963,Chuzhou University,Chuzhou,Anhui,China
60103964,Institute of Engineering and Management,Kolkata,WB,India
60103966,Consorzio Nazionale Interuniversitario per le Telecomunicazioni,Parma,,Italy
60103967,Hanzehogeschool Groningen,Groningen,DA,Netherlands
60103969,Shijiazhuang University,Shijiazhuang,Hebei,China
60103970,Zhejiang Agriculture and Forestry University,Hangzhou,Zhejiiang,China
60103971,Defence Science and Technology Agency,Singapore City,,Singapore
60103972,Austin Community College,Austin,TX,United States
60103974,Wentworth Institute of Technology,Boston,MA,United States
60103975,Taiyuan University of Science and Technology,Taiyuan,,China
60103980,Covenant University,Ota,Ogun,Nigeria
60103986,"National Institute of Technology, Wakayama College",Gobo,Wakayama,Japan
60103988,Shobhit University,Meerut,,India
60103990,Wenzao Ursuline University of Languages,Kaohsiung,,Taiwan
60103993,Universidad Tecnológica de Panamá,Panama City,,Panama
60103998,"Software Research Associates, Inc",Tokyo,Tokyo,Japan
60103999,"National Institute of Technology, Suzuka College",Suzuka,Mie,Japan
60104000,ShenZhen Institute of Information Technology,Shenzhen,,China
60104001,Nikola Vaptsarov Naval Academy,Varna,Varna,Bulgaria
60104002,Alfaisal University,Riyadh,Al Riyadh,Saudi Arabia
60104003,Centro Universitario de la Defensa de Zaragoza,Zaragoza,,Spain
60104006,Catalonia Institute for Energy Research IREC,Barcelona,Barcelona,Spain
60104009,Universidad Distrital Francisco Jose de Caldas,Bogota,,Colombia
60104010,Saint Louis University,Baguio City,,Philippines
60104012,University of Science and Technology (UST),Daejeon,,South Korea
60104016,Smart Information Flow Technologies,Minneapolis,MN,United States
60104017,Consiglio per la Ricerca in Agricoltura e l'Analisi Dell'Economia Agraria (CREA),Rome,RM,Italy
60104018,Saint Vincent College,Latrobe,PA,United States
60104020,"National Institute of Technology, Sasebo College",Sasebo,Nagasaki,Japan
60104021,School of the Art Institute of Chicago,Chicago,IL,United States
60104022,South East European University,Tetovo,,North Macedonia
60104028,University of Nicosia,Nicosia,Nicosia,Cyprus
60104039,"International Institute of Information Technology, Bhubaneswar",Bhubaneswar,,India
60104040,Centre de Visió per Computador,Cerdanyola del Valles,Barcelona,Spain
60104048,National College of Ireland,Dublin,,Ireland
60104050,Universidad Antonio de Nebrija,Hoyo de Manzanares,Madrid,Spain
60104052,Iqra University,Karachi,,Pakistan
60104054,Jerusalem College of Engineering,Jerusalem,,Israel
60104065,Russian New University,Moscow,,Russian Federation
60104069,Royal College of Art,London,,United Kingdom
60104074,"National Institute of Technology, Toyota College",Toyota,Aichi,Japan
60104075,Chang Zhou Institute of Technology,Changzhou,Jiangsu,China
60104076,CHINA Electronics Standardization Institute,Beijing,,China
60104079,Beijing Electronic Science and Technology Institute,Beijing,,China
60104081,Orange Labs,Issy-les-Moulineaux,,France
60104086,Chongqing University of Education,Chongqing,,China
60104088,Chernorizets Hrabar Free University of Varna,Varna,,Bulgaria
60104090,Todor Kableshkov University of Transport,Sofia,,Bulgaria
60104091,Zhytomyr Ivan Franko State University,Zhytomyr,Zhytomyr Oblast,Ukraine
60104092,"Università degli Studi di Enna \Kore\""""",Enna,EN,Italy
60104102,Jabalpur Engineering College,Jabalpur,MP,India
60104107,NovAtel Inc.,Calgary,AB,Canada
60104109,Valeo,Paris,Ile-de-France,France
60104115,"National Institute of Technology, Kure College",Kure,Hiroshima,Japan
60104116,"Jaypee University of Information Technology, Solan",Solan,HP,India
60104119,Islamic University of Technology,Gazipur,,Bangladesh
60104126,Jouf University,Sakakah,Al Jawf,Saudi Arabia
60104128,Elisra,Bene Beraq,,Israel
60104129,Elbit Systems Ltd.,Haifa,,Israel
60104132,Ecole Nationale Supérieure d'Informatique pour l'Industrie et l'Entreprise,Evry,,France
60104134,Khalifa University of Science and Technology,Abu Dhabi,Abu Dhabi,United Arab Emirates
60104136,Instituto de Sistemas e Robótica,Lisbon,,Portugal
60104143,Franklin W. Olin College of Engineering,Needham,MA,United States
60104148,"Global Foundries, Inc.",Malta,NY,United States
60104152,Zaozhuang University,Zaozhuang,Shandong,China
60104156,Vertilas GmbH,Garching bei Munchen,,Germany
60104162,TransGrid,Sydney,NSW,Australia
60104165,Inner Mongolia University of Science and Technology,Baotou,Nei Mongol,China
60104168,"National Institute of Technology, Fukushima College",Iwaki,Fukushima,Japan
60104169,"National Institute of Technology, Gifu College",Motosu,Gifu,Japan
60104170,Grenoble Images Parole Signal Automatique,Saint Martin d'Heres,Auvergne-Rhone-Alpes,France
60104172,Centre Internacional de Mètodes Numèrics en Enginyeria(CIMNE),Barcelona,Barcelona,Spain
60104173,Chongqing University of Science and Technology,Chongqing,,China
60104175,International University of La Rioja,Logrono,La Rioja,Spain
60104176,Ricerca Sul Sistema Energetico - RSE SpA,Milan,,Italy
60104178,L.N. Gumilyov Eurasian National University,Astana,,Kazakhstan
60104179,Federal Reserve Bank of St. Louis,St. Louis,MO,United States
60104183,Koya University,Koya,,Iraq
60104187,Bundesamt für Strahlenschutz,Salzgitter,,Germany
60104190,ESEO Group,Angers,,France
60104195,Hengshui University,Hengshui,Hebei,China
60104199,Huanghuai University,Zhumadian,Henan,China
60104200,University of Banja Luka,Banja Luka,,Bosnia and Herzegovina
60104201,Université Européenne de Bretagne,Rennes,,France
60104204,"National Institute of Technology, Tsuyama College",Tsuyama,Okayama,Japan
60104212,Instituto Nacional de Telecomunicações,Santa Rita do Sapucai,MG,Brazil
60104219,Kyocera Corporation,Kyoto,Kyoto,Japan
60104220,Maebashi Institute of Technology,Maebashi,Gunma,Japan
60104222,Technop&ocircle Brest-Iroise,Brest,,France
60104223,Telecom & Management SudParis,Evry,,France
60104225,Jiangxi University of Science and Technology,Ganzhou,Jiangxi,China
60104243,Hainan Tropical Ocean University,Sanya,Hainan,China
60104245,Parc Mediterrani de la Tecnologia,Castelldefels,,Spain
60104251,Nihon Kohden Corporation,Tokyo,,Japan
60104265,Xuzhou University of Technology,Xuzhou,Jiangsu,China
60104266,Korea Institute of Fusion Energy,Daejeon,,South Korea
60104270,"National Institute of Technology, Matsue College",Matsue,Shimane,Japan
60104272,Max Planck Institute for the Science of Light,Erlangen,Bayern,Germany
60104274,MINATEC,Grenoble,,France
60104279,Indian Institute of Information Technology and Management-Kerala,Thiruvananthapuram,KL,India
60104285,"Ikerbasque, Basque Foundation for Science",Bilbao,Basque Country,Spain
60104286,BC3 Basque Centre for Climate Change,Leioa,Biscay,Spain
60104289,Université de Lorraine,Nancy,Grand Est,France
60104290,Singapore University of Technology and Design,Singapore City,,Singapore
60104292,Unité de Catalyse et Chimie du Solide (UCCS),Villeneuve-d'Ascq,Hauts-de-France,France
60104295,PhysicoChimie des Processus de Combustion et de l'Atmosphère (PC2A),Villeneuve-d'Ascq,Hauts-de-France,France
60104296,Laboratoire de Spectrochimie Infrarouge et Raman (LASIR),Villeneuve-d'Ascq,Hauts-de-France,France
60104298,Unité de Glycobiologie Structurale et Fonctionnelle (UGSF),Villeneuve-d'Ascq,Hauts-de-France,France
60104301,Nazarbayev University,Astana,,Kazakhstan
60104302,East China University of Political Science and Law,Shanghai,,China
60104304,Higher School of Professional Business Studies,Novi Sad,,Serbia
60104305,"West Pomeranian University of Technology, Szczecin",Szczecin,ZP,Poland
60104306,Hajvery University,Lahore,,Pakistan
60104307,Aeronautical University of Science and Technology,Tehran,,Iran
60104318,CIC energigune,Vitoria-Gasteiz,Alava,Spain
60104319,Mapúa University,Manila,,Philippines
60104320,Università Telematica Internazionale UNINETTUNO,Rome,RM,Italy
60104321,Università della Valle d'Aosta,Aosta,,Italy
