Institution Name,Country Name,ROR ID
The MAC Belfast,United Kingdom,https://ror.org/01wa67h94
Leeds Community Foundation,United Kingdom,https://ror.org/051x1jz81
MetBPA,United Kingdom,https://ror.org/04nx3q556
Metropolitan Black Police Association,United Kingdom,https://ror.org/04nx3q556
Manor Gardens Welfare Trust,United Kingdom,https://ror.org/01je6ev79
LPRC,Kazakhstan,https://ror.org/03723ft34
Legal Policy Research Centre,Kazakhstan,https://ror.org/03723ft34
Центр исследования правовой политики,Kazakhstan,https://ror.org/03723ft34
Marin Endocrine Care and Research,United States,https://ror.org/05nggxc52
MAC,United Kingdom,https://ror.org/0126z0220
Midlands Arts Centre,United Kingdom,https://ror.org/0126z0220
Midland Heart,United Kingdom,https://ror.org/0473dy216
DANS,Netherlands,https://ror.org/008pnp284
Data Archiving and Networked Services,Netherlands,https://ror.org/008pnp284
Nederlands Instituut voor Permanente Toegang tot Digitale Onderzoeksgegevens,Netherlands,https://ror.org/008pnp284
Netherlands Institute for Permanent Access to Digital Research Resources,Netherlands,https://ror.org/008pnp284
MSCC,United Kingdom,https://ror.org/03sdvv968
Marine Science Coordination Committee,United Kingdom,https://ror.org/03sdvv968
4SC,Germany,https://ror.org/019n3pt49
Milap Festival Trust,United Kingdom,https://ror.org/04hkn2n95
Milapfest,United Kingdom,https://ror.org/04hkn2n95
The Military Intelligence Museum,United Kingdom,https://ror.org/05sb8nh13
Milnbank Housing Association,United Kingdom,https://ror.org/02kchqd71
Ministry of Scientific Research and Innovation,Cameroon,https://ror.org/02n56bb75
Ministère de la Recherche Scientifique et de l'Innovation,Cameroon,https://ror.org/02n56bb75
Lime Associates,United Kingdom,https://ror.org/04tvh6p44
Lincolnshire Partnership NHS Foundation Trust,United Kingdom,https://ror.org/04xawry97
Mademoiselle Desserts,United Kingdom,https://ror.org/043yzag23
Ministerio de Cultura,Peru,https://ror.org/04gfk4b59
Ministry of Culture,Peru,https://ror.org/04gfk4b59
Ministry of Defence,Sierra Leone,https://ror.org/02whsfz82
Sierra Leone Ministry of Defence and National Security,Sierra Leone,https://ror.org/02whsfz82
The Linenhall Arts Centre,Ireland,https://ror.org/00zznvx80
Liquids Research,United Kingdom,https://ror.org/03ebpdd69
TMET,United Kingdom,https://ror.org/04sdakz38
The Matthew Elvidge Trust,United Kingdom,https://ror.org/04sdakz38
Ministry of Health and Population,Nepal,https://ror.org/01kk81m15
MoHP,Nepal,https://ror.org/01kk81m15
स्वास्थ्य तथा जनसंख्या मन्त्रालय,Nepal,https://ror.org/01kk81m15
Ministry of Health and Sports,Myanmar,https://ror.org/01xvefs70
Ministry of Justice and Public Security,Brazil,https://ror.org/024f22429
Ministério da Justiça e Segurança Pública,Brazil,https://ror.org/024f22429
"Ministry of Labour, Social Security and Services",Kenya,https://ror.org/03qj46y39
Media Standards Trust,United Kingdom,https://ror.org/05xh18273
LCCC,United Kingdom,https://ror.org/0311bpv57
Lisburn & Castlereagh City Council,United Kingdom,https://ror.org/0311bpv57
Medic Mobile,Kenya,https://ror.org/044ga3f28
Medical Architecture,United Kingdom,https://ror.org/037a1dk33
LARIA,United Kingdom,https://ror.org/03dj32m19
Local Area Research & Intelligence Association,United Kingdom,https://ror.org/03dj32m19
LGA,United Kingdom,https://ror.org/02sgk6k14
Local Government Association,United Kingdom,https://ror.org/02sgk6k14
Local Trust,United Kingdom,https://ror.org/04kxvwk47
Missenden Centre,United Kingdom,https://ror.org/00h9tn549
ISER,United Kingdom,https://ror.org/04476hk95
Institute for Social and Economic Research,United Kingdom,https://ror.org/04476hk95
LAHF,United Kingdom,https://ror.org/01cb4q924
London Arts in Health Forum,United Kingdom,https://ror.org/01cb4q924
MJ Medical,United Kingdom,https://ror.org/01q78gf04
MAV,Australia,https://ror.org/02fcqpe40
Municipal Association of Victoria,Australia,https://ror.org/02fcqpe40
Spitalul Clinic Judetean Mures,Romania,https://ror.org/05kb1ze13
Museu Afro Brasil,Brazil,https://ror.org/05c7mzp22
Byron Museum of History,United States,https://ror.org/00vp3mb10
MEG,United Kingdom,https://ror.org/00h6bkr27
Museum Ethnographers Group,United Kingdom,https://ror.org/00h6bkr27
MOAD,Australia,https://ror.org/03a3rm692
Museum of Australian Democracy,Australia,https://ror.org/03a3rm692
Museum of Australian Democracy at Old Parliament House,Australia,https://ror.org/03a3rm692
Museum of East Anglian Life,United Kingdom,https://ror.org/05vpe6993
MUSEF,Bolivia,https://ror.org/05x542h52
Museo Nacional de Etnografía y Folklore,Bolivia,https://ror.org/05x542h52
Museu de Lamego,Portugal,https://ror.org/05hj4dk05
Museo de la Memoria y los Derechos Humanos,Chile,https://ror.org/006m3k312
Museum of Memory and Human Rights,Chile,https://ror.org/006m3k312
MOMA,United Kingdom,https://ror.org/02zggew82
MOMA Machynlleth,United Kingdom,https://ror.org/02zggew82
MOMA Wales,United Kingdom,https://ror.org/02zggew82
Museum Of Modern Art,United Kingdom,https://ror.org/02zggew82
MolSSI,United States,https://ror.org/03x8p5f11
Molecular Sciences Software Institute,United States,https://ror.org/03x8p5f11
Mondo Challenge Foundation,United Kingdom,https://ror.org/04046a831
Mondo Foundation,United Kingdom,https://ror.org/04046a831
NCCA,Russian Federation,https://ror.org/01b0sfz46
National Centre for Contemporary Arts,Russian Federation,https://ror.org/01b0sfz46
Государственный центр современного искусства,Russian Federation,https://ror.org/01b0sfz46
MAC,United Kingdom,https://ror.org/02j7asw37
Moray Art Centre,United Kingdom,https://ror.org/02j7asw37
More Associates,United Kingdom,https://ror.org/02ad86n55
NCR,United Kingdom,https://ror.org/03fr3nn32
National Centre for Resilience,United Kingdom,https://ror.org/03fr3nn32
Moseley CDT,United Kingdom,https://ror.org/051xqea68
Moseley Community Development Trust,United Kingdom,https://ror.org/051xqea68
Mote Research,United Kingdom,https://ror.org/01dkdqg26
NCT,United Kingdom,https://ror.org/05vcmd458
National Childbirth Trust,United Kingdom,https://ror.org/05vcmd458
Museum of the History of Science,United Kingdom,https://ror.org/036515p55
Old Ashmolean Building,United Kingdom,https://ror.org/036515p55
National Civil War Centre,United Kingdom,https://ror.org/00e3esm33
Mourne Heritage Trust,United Kingdom,https://ror.org/02er1v340
Museum of the Order of St John,United Kingdom,https://ror.org/01e10kr47
Mpumalanga Deparment of Health,South Africa,https://ror.org/00dxccz84
NCTA,United Kingdom,https://ror.org/04mk94w26
National Coastal Tourism Academy,United Kingdom,https://ror.org/04mk94w26
Henriette-Bathily Women's Museum,Senegal,https://ror.org/013vwky05
MUFEM,Senegal,https://ror.org/013vwky05
NCPC,United Kingdom,https://ror.org/00w0zag63
National Council for Palliative Care,United Kingdom,https://ror.org/00w0zag63
Mull and Iona Community Trust,United Kingdom,https://ror.org/02542wh83
Chomhairle Náisiúnta Eacnamaíoch Shóialta,Ireland,https://ror.org/00jd4hc03
NESC,Ireland,https://ror.org/00jd4hc03
National Economic and Social Council,Ireland,https://ror.org/00jd4hc03
National Eczema Society,United Kingdom,https://ror.org/04jx1nd20
MuseumNext,United Kingdom,https://ror.org/05t9ac381
NEST,United Kingdom,https://ror.org/04hhsn876
National Employment Savings Trust,United Kingdom,https://ror.org/04hhsn876
NGDT,United Kingdom,https://ror.org/00hzz2423
National Gamete Donation Trust,United Kingdom,https://ror.org/00hzz2423
NGRREC,United States,https://ror.org/04byy6k28
National Great Rivers Research and Education Center,United States,https://ror.org/04byy6k28
Museums Sheffield,United Kingdom,https://ror.org/020yenx75
Sheffield Galleries and Museums Trust,United Kingdom,https://ror.org/020yenx75
MVT,United Kingdom,https://ror.org/04m5xrq42
Music Venue Trust,United Kingdom,https://ror.org/04m5xrq42
NHIF,Serbia,https://ror.org/02jgmf723
National Health Insurance Fund,Serbia,https://ror.org/02jgmf723
NHSF,United Kingdom,https://ror.org/03y53a049
National Heritage Science Forum,United Kingdom,https://ror.org/03y53a049
MEI,Myanmar,https://ror.org/014pnnx80
Myanmar Environment Institute,Myanmar,https://ror.org/014pnnx80
MGS,Myanmar,https://ror.org/037nqez35
Myanmar Geosciences Society,Myanmar,https://ror.org/037nqez35
mySociety,United Kingdom,https://ror.org/01h6ebv15
NER,United Kingdom,https://ror.org/022a78s92
Nafici Environmental Research,United Kingdom,https://ror.org/022a78s92
NIC,United Kingdom,https://ror.org/03zc8zv24
National Ice Centre,United Kingdom,https://ror.org/03zc8zv24
Namgyal Monastery Institute of Buddhist Studies,United States,https://ror.org/050ca4130
Namgyal monastère Institut d'études bouddhistes,United States,https://ror.org/050ca4130
Nanjing Museum,China,https://ror.org/011fkt075
南京博物院,China,https://ror.org/011fkt075
Nanolayers,United Kingdom,https://ror.org/0462c0k61
Nanolayers Research Computing,United Kingdom,https://ror.org/0462c0k61
NMC,China,https://ror.org/05h9r7c77
National Museum of China,China,https://ror.org/05h9r7c77
中国国家博物馆,China,https://ror.org/05h9r7c77
Chinese National Museum of Ethnology,China,https://ror.org/05wnsd310
NMK,South Korea,https://ror.org/030192654
National Museum of Korea,South Korea,https://ror.org/030192654
국립중앙박물관,South Korea,https://ror.org/030192654
NMNH,India,https://ror.org/02vp3n735
National Museum of Natural History,India,https://ror.org/02vp3n735
"राष्ट्रीय प्राकृतिक इतिहास संग्रहालय, नई दिल्ली",India,https://ror.org/02vp3n735
NMRN,United Kingdom,https://ror.org/04q8xq606
National Museum of the Royal Navy,United Kingdom,https://ror.org/04q8xq606
DRK Krankenhaus Altenkirchen-Hachenburg,Germany,https://ror.org/03n1jcy96
NPSC,United Kingdom,https://ror.org/02p1e8c91
National Phenotypic Screening Centre,United Kingdom,https://ror.org/02p1e8c91
Humanitas Castelli,Italy,https://ror.org/02ma9m113
NIACE,United Kingdom,https://ror.org/00e30wp67
Northern Ireland Advanced Composites and Engineering Centre,United Kingdom,https://ror.org/00e30wp67
NIMET,Nigeria,https://ror.org/001zq7k15
Nigerian Meteorological Agency,Nigeria,https://ror.org/001zq7k15
IBI Group,United Kingdom,https://ror.org/01cwznr13
Ocala Research Institute,United States,https://ror.org/0076fay17
NRMCA,United States,https://ror.org/05wyxfm90
National Ready Mixed Concrete Association,United States,https://ror.org/05wyxfm90
NRH,Ireland,https://ror.org/04bdan579
National Rehabilitation Hospital,Ireland,https://ror.org/04bdan579
Ospidéal Náisiúnta Athshlánúcháin,Ireland,https://ror.org/04bdan579
Nine Health CIC,United Kingdom,https://ror.org/024n0w036
Museo de Historia Natural Noel Kempff Mercado,Bolivia,https://ror.org/006y63v75
Nolan Associates,United Kingdom,https://ror.org/042a1x396
OGIC,United Kingdom,https://ror.org/022fw8624
Oil & Gas Innovation Centre,United Kingdom,https://ror.org/022fw8624
Nominet,United Kingdom,https://ror.org/03jf1cp95
Social Tech Trust,United Kingdom,https://ror.org/03jf1cp95
Ohmedics,United Kingdom,https://ror.org/02z1jjz10
NFTDC,India,https://ror.org/04x970698
NonFerrous Materials Technology Development Centre,India,https://ror.org/04x970698
Norfolk Archaeological Trust,United Kingdom,https://ror.org/037yg6j37
North Alabama Research Center,United States,https://ror.org/0572j1y15
Ondine,Canada,https://ror.org/04rapth36
Ondine Biomedical Inc,Canada,https://ror.org/04rapth36
National Scientific Center for Surgery named after A.N. Syzganov,Kazakhstan,https://ror.org/05wfe5014
Национальный Научный центр хирургии им. А.Н. Сызганова,Kazakhstan,https://ror.org/05wfe5014
Institutul Medicina de Urgenta,Moldova,https://ror.org/01nxjag84
NSA,United Kingdom,https://ror.org/03c33cs95
National Sheep Association,United Kingdom,https://ror.org/03c33cs95
National Sheep Breeders Association,United Kingdom,https://ror.org/03c33cs95
National Slate Museum,United Kingdom,https://ror.org/02kje8711
North Wales Quarrying Museum,United Kingdom,https://ror.org/02kje8711
Welsh Slate Museum,United Kingdom,https://ror.org/02kje8711
ANGKASA,Malaysia,https://ror.org/05cdbex20
Agensi Angkasa Negara,Malaysia,https://ror.org/05cdbex20
National Space Agency,Malaysia,https://ror.org/05cdbex20
NECT,United Kingdom,https://ror.org/04258ak80
North of England Civic Trust,United Kingdom,https://ror.org/04258ak80
NSRI,United Kingdom,https://ror.org/008ntxv25
National Subsea Research Initiative,United Kingdom,https://ror.org/008ntxv25
NSUN,United Kingdom,https://ror.org/021fwfm07
National Survivor User Network,United Kingdom,https://ror.org/021fwfm07
Comann Eachdraidh Tholastaidh Bho Thuath,United Kingdom,https://ror.org/05cqwch71
NTHS,United Kingdom,https://ror.org/05cqwch71
North Tolsta Historical Society,United Kingdom,https://ror.org/05cqwch71
Taigh Chearsabhagh Museum and Arts Centre,United Kingdom,https://ror.org/04fjkn289
NCTBLD,Georgia,https://ror.org/02kf03x09
National Center for Tuberculosis and Lung Disease,Georgia,https://ror.org/02kf03x09
Northampton General Hospital NHS Trust,United Kingdom,https://ror.org/00d6gc809
The National Trust,Trinidad and Tobago,https://ror.org/02tshe095
Northern Architecture,United Kingdom,https://ror.org/038t8cx05
Northern Architecture Centre,United Kingdom,https://ror.org/038t8cx05
Catalyst,United Kingdom,https://ror.org/00qvjvf51
Northern Ireland Science Park,United Kingdom,https://ror.org/00qvjvf51
Nationwide Building Society,United Kingdom,https://ror.org/02gjn0z15
Northampton Town & County Freehold Land Society,United Kingdom,https://ror.org/02gjn0z15
Southern Co-operative Permanent Building Society,United Kingdom,https://ror.org/02gjn0z15
NHSN,United Kingdom,https://ror.org/05k1fbt59
"Natural History Society of Northumberland, Durham and Newcastle upon Tyne",United Kingdom,https://ror.org/05k1fbt59
Natural History Society of Northumbria,United Kingdom,https://ror.org/05k1fbt59
Herbal Apothecary,United Kingdom,https://ror.org/00kbh2120
Nature's Laboratory,United Kingdom,https://ror.org/00kbh2120
Northern Rock Foundation,United Kingdom,https://ror.org/04yc4x775
One to One Development Trust,United Kingdom,https://ror.org/03nnaq439
NAS,United Kingdom,https://ror.org/03hbnfz28
Nautical Archaeology Society,United Kingdom,https://ror.org/03hbnfz28
Earth Trust,United Kingdom,https://ror.org/04fgqxr51
Northmoor Trust for Countryside Conservation,United Kingdom,https://ror.org/04fgqxr51
OHMI,United Kingdom,https://ror.org/01hj7gk80
OHMI Trust,United Kingdom,https://ror.org/01hj7gk80
One-Handed Musical Instrument,United Kingdom,https://ror.org/01hj7gk80
Deaf Children's Society,United Kingdom,https://ror.org/05sjrzv10
NDCS,United Kingdom,https://ror.org/05sjrzv10
National Deaf Children's Society,United Kingdom,https://ror.org/05sjrzv10
Northwest Heart Clinical Research,United States,https://ror.org/05370f467
ODA,United Kingdom,https://ror.org/018gn4336
Online Dating Association,United Kingdom,https://ror.org/018gn4336
Nephrologisches Zentrum Emsland,Germany,https://ror.org/05bbr1905
Nephrologisches Zentrum Villingen-Schwenningen,Germany,https://ror.org/0137nq929
CEN,United Kingdom,https://ror.org/03yy0w351
Comunn Eachdraidh Nis,United Kingdom,https://ror.org/03yy0w351
Ness Historical Society,United Kingdom,https://ror.org/03yy0w351
NDS,United Kingdom,https://ror.org/013d7vw46
Nottinghamshire Deaf Society,United Kingdom,https://ror.org/013d7vw46
OPAL,United Kingdom,https://ror.org/04b8ktb84
Open Air Laboratories Network,United Kingdom,https://ror.org/04b8ktb84
Innovia Medical,United Kingdom,https://ror.org/02kmv2v81
Image Metrics,United Kingdom,https://ror.org/040dpbx94
OptiBiotix,United Kingdom,https://ror.org/02q189e70
OptiBiotix Health Plc,United Kingdom,https://ror.org/02q189e70
Oral History Society,United Kingdom,https://ror.org/01mcrzq55
Acropolis Museum,Greece,https://ror.org/03q4ccx33
Μουσείο Ακρόπολης,Greece,https://ror.org/03q4ccx33
New Gorbals Housing Association,United Kingdom,https://ror.org/04wb05896
Numedicus,United Kingdom,https://ror.org/031h6k742
New Walk Museum,United Kingdom,https://ror.org/01xz13x40
New Walk Museum and Art Gallery,United Kingdom,https://ror.org/01xz13x40
NeSI,New Zealand,https://ror.org/037aan677
New Zealand eScience Infrastructure,New Zealand,https://ror.org/037aan677
Oasis,United Kingdom,https://ror.org/04azfmk22
